Ticker,close,date,high,low,open,volume
NTPC,241.2,2023-10-03,246.7,240.55,244.35,14885044
NTPC,235.15,2023-10-04,241.0,231.5,241.0,25424437
NTPC,233.85,2023-10-05,237.4,232.05,237.25,22472389
NTPC,235.55,2023-10-06,237.5,233.65,234.25,8825123
NTPC,234.7,2023-10-09,236.3,230.5,233.85,10659145
NTPC,235.9,2023-10-10,236.85,233.75,234.9,11665907
NTPC,238.7,2023-10-11,239.7,236.0,236.25,14313043
NTPC,241.6,2023-10-12,242.75,238.6,238.95,13170027
NTPC,242.05,2023-10-13,243.8,239.6,240.55,11880728
NTPC,243.45,2023-10-16,245.0,241.0,242.85,6936948
NTPC,245.95,2023-10-17,247.2,243.3,244.85,10084205
NTPC,242.0,2023-10-18,246.8,241.6,245.9,6987265
NTPC,239.5,2023-10-19,241.8,238.5,240.2,11485237
NTPC,241.0,2023-10-20,242.15,237.55,238.95,9040953
NTPC,236.55,2023-10-23,240.9,235.0,240.8,7058625
NTPC,232.05,2023-10-25,236.3,228.35,236.0,23949207
NTPC,231.65,2023-10-26,233.3,227.75,230.85,17410264
NTPC,236.6,2023-10-27,238.45,232.0,232.0,10519462
NTPC,234.6,2023-10-30,238.4,230.65,237.45,8812268
NTPC,235.8,2023-10-31,237.2,233.55,234.5,6583581
NTPC,232.6,2023-11-01,236.7,232.1,236.7,6718059
NTPC,235.25,2023-11-02,235.7,233.75,234.2,6057787
NTPC,234.35,2023-11-03,235.25,233.3,233.3,6825146
NTPC,235.85,2023-11-06,237.2,234.55,235.35,5338605
NTPC,239.15,2023-11-07,239.55,235.2,236.3,7002346
NTPC,236.7,2023-11-08,240.9,235.95,239.85,9777991
NTPC,237.95,2023-11-09,239.7,236.0,237.2,13987058
NTPC,242.75,2023-11-10,243.25,235.8,237.85,9589671
NTPC,244.55,2023-11-12,246.35,243.0,245.95,2515164
NTPC,245.7,2023-11-13,250.6,243.3,244.95,18792969
NTPC,247.3,2023-11-15,248.95,245.95,248.95,10965645
NTPC,252.35,2023-11-16,254.25,247.65,248.8,22145147
NTPC,251.6,2023-11-17,253.1,251.0,253.0,5618928
NTPC,251.05,2023-11-20,255.4,250.3,251.0,6283832
NTPC,250.0,2023-11-21,252.8,247.3,252.6,6851869
NTPC,253.65,2023-11-22,254.0,249.35,250.8,5275418
NTPC,252.75,2023-11-23,255.7,251.7,254.0,8200025
NTPC,253.9,2023-11-24,256.85,253.0,253.3,7149443
NTPC,257.55,2023-11-28,258.3,253.65,254.85,6151585
NTPC,258.4,2023-11-29,259.55,256.1,259.55,8637363
NTPC,261.3,2023-11-30,261.65,256.0,257.95,21687673
NTPC,268.95,2023-12-01,275.45,261.75,262.35,29121320
NTPC,274.8,2023-12-04,279.0,273.25,276.0,20464526
NTPC,285.45,2023-12-05,286.55,272.8,275.2,18883076
NTPC,281.1,2023-12-06,288.25,278.95,288.0,13415314
NTPC,283.8,2023-12-07,288.25,281.3,281.85,25133786
