Ticker,close,date,high,low,open,volume
ULTRACEMCO,8304.9,2023-10-03,8377.0,8221.2,8289.0,454402
ULTRACEMCO,8120.85,2023-10-04,8292.55,8045.05,8292.55,884369
ULTRACEMCO,8177.45,2023-10-05,8208.8,8125.0,8177.0,310506
ULTRACEMCO,8195.45,2023-10-06,8239.65,8151.25,8198.0,158491
ULTRACEMCO,8110.1,2023-10-09,8199.85,8087.2,8170.05,152525
ULTRACEMCO,8158.3,2023-10-10,8186.35,8105.0,8147.8,187020
ULTRACEMCO,8343.0,2023-10-11,8390.0,8179.2,8195.95,439622
ULTRACEMCO,8351.75,2023-10-12,8385.0,8302.0,8364.95,177704
ULTRACEMCO,8369.0,2023-10-13,8417.0,8307.0,8316.5,285076
ULTRACEMCO,8292.2,2023-10-16,8455.0,8274.0,8369.05,363990
ULTRACEMCO,8301.4,2023-10-17,8332.0,8280.0,8330.0,205234
ULTRACEMCO,8278.3,2023-10-18,8349.85,8248.0,8324.9,322136
ULTRACEMCO,8518.55,2023-10-19,8538.0,8193.35,8249.6,837498
ULTRACEMCO,8461.05,2023-10-20,8648.35,8410.9,8536.0,539291
ULTRACEMCO,8325.25,2023-10-23,8523.6,8302.55,8415.0,217546
ULTRACEMCO,8256.35,2023-10-25,8398.5,8186.25,8355.0,255678
ULTRACEMCO,8205.3,2023-10-26,8236.0,8155.55,8236.0,637430
ULTRACEMCO,8210.15,2023-10-27,8270.0,8180.0,8211.0,227682
ULTRACEMCO,8401.6,2023-10-30,8416.3,8197.45,8242.0,244073
ULTRACEMCO,8422.25,2023-10-31,8452.1,8351.1,8404.7,218908
ULTRACEMCO,8381.45,2023-11-01,8445.0,8370.1,8440.0,209234
ULTRACEMCO,8459.0,2023-11-02,8473.2,8374.95,8385.5,200590
ULTRACEMCO,8522.6,2023-11-03,8530.0,8436.0,8475.0,243686
ULTRACEMCO,8640.95,2023-11-06,8650.0,8521.2,8539.0,194715
ULTRACEMCO,8685.75,2023-11-07,8695.0,8582.55,8640.95,206360
ULTRACEMCO,8698.85,2023-11-08,8719.15,8652.85,8689.0,132370
ULTRACEMCO,8627.05,2023-11-09,8719.0,8617.75,8685.0,128138
