Ticker,close,date,high,low,open,volume
BAJAJFINSV,1561.05,2023-10-03,1564.2,1527.0,1530.25,1083086
BAJAJFINSV,1532.55,2023-10-04,1555.85,1521.15,1555.0,1614123
BAJAJFINSV,1542.55,2023-10-05,1556.0,1532.3,1540.0,1153064
BAJAJFINSV,1634.65,2023-10-06,1640.7,1551.05,1559.35,7384628
BAJAJFINSV,1621.55,2023-10-09,1628.0,1606.6,1617.15,1712235
BAJAJFINSV,1633.1,2023-10-10,1643.95,1617.0,1630.0,1453653
BAJAJFINSV,1636.55,2023-10-11,1650.95,1633.5,1641.4,952433
BAJAJFINSV,1634.8,2023-10-12,1642.95,1622.85,1637.0,1052767
BAJAJFINSV,1646.55,2023-10-13,1649.0,1620.0,1631.0,1212989
BAJAJFINSV,1642.35,2023-10-16,1649.4,1630.4,1644.0,859548
BAJAJFINSV,1657.65,2023-10-17,1676.75,1645.55,1649.9,1689224
BAJAJFINSV,1628.2,2023-10-18,1665.0,1622.05,1665.0,1230439
BAJAJFINSV,1634.75,2023-10-19,1642.95,1597.4,1625.0,1429935
BAJAJFINSV,1635.05,2023-10-20,1639.75,1615.0,1627.8,1191783
BAJAJFINSV,1613.15,2023-10-23,1651.7,1605.5,1627.0,1093182
BAJAJFINSV,1611.45,2023-10-25,1630.0,1598.85,1612.9,1490405
BAJAJFINSV,1560.0,2023-10-26,1608.4,1552.0,1590.0,1780025
BAJAJFINSV,1566.4,2023-10-27,1593.25,1551.35,1575.6,2003579
BAJAJFINSV,1561.1,2023-10-30,1571.1,1528.0,1568.9,850025
BAJAJFINSV,1569.55,2023-10-31,1581.45,1552.4,1552.4,1592788
BAJAJFINSV,1572.85,2023-11-01,1580.0,1565.0,1574.9,770557
BAJAJFINSV,1575.6,2023-11-02,1592.6,1566.1,1587.7,1020303
BAJAJFINSV,1536.15,2023-11-03,1593.65,1527.9,1584.25,2519096
BAJAJFINSV,1564.4,2023-11-06,1566.0,1540.0,1547.0,917415
BAJAJFINSV,1569.8,2023-11-07,1607.8,1550.0,1602.0,2532282
BAJAJFINSV,1575.5,2023-11-08,1579.95,1559.2,1576.0,831310
BAJAJFINSV,1582.25,2023-11-09,1589.0,1569.0,1575.0,1108425
BAJAJFINSV,1596.0,2023-11-10,1598.8,1572.65,1581.0,672720
BAJAJFINSV,1594.6,2023-11-12,1607.0,1588.4,1606.0,148384
BAJAJFINSV,1585.2,2023-11-13,1597.95,1568.7,1594.6,853825
BAJAJFINSV,1587.05,2023-11-15,1615.0,1579.95,1600.0,1684967
BAJAJFINSV,1620.65,2023-11-16,1628.0,1539.05,1561.05,3213352
BAJAJFINSV,1615.9,2023-11-17,1620.65,1581.6,1593.05,1783393
BAJAJFINSV,1593.8,2023-11-20,1616.55,1586.15,1611.9,1256179
BAJAJFINSV,1610.4,2023-11-21,1616.45,1593.6,1593.8,1714833
BAJAJFINSV,1623.9,2023-11-22,1626.0,1602.5,1610.0,807316
BAJAJFINSV,1623.95,2023-11-23,1636.85,1620.2,1623.9,695592
BAJAJFINSV,1617.25,2023-11-24,1628.95,1612.0,1624.45,625345
BAJAJFINSV,1654.4,2023-11-28,1657.0,1617.5,1617.5,1564478
BAJAJFINSV,1653.5,2023-11-29,1665.0,1649.0,1660.0,746796
BAJAJFINSV,1673.5,2023-11-30,1679.9,1644.55,1653.0,1577522
BAJAJFINSV,1685.95,2023-12-01,1688.7,1669.95,1680.0,1101136
BAJAJFINSV,1696.25,2023-12-04,1714.7,1685.9,1700.0,1419178
BAJAJFINSV,1692.7,2023-12-05,1713.4,1673.25,1696.3,1778602
BAJAJFINSV,1700.35,2023-12-06,1710.0,1692.9,1701.0,737176
BAJAJFINSV,1704.05,2023-12-07,1724.0,1690.0,1700.35,941890
BAJAJFINSV,1710.15,2023-12-08,1714.55,1692.5,1705.0,1376050
BAJAJFINSV,1702.8,2023-12-11,1717.0,1698.25,1700.15,1003371
BAJAJFINSV,1706.75,2023-12-12,1719.75,1700.5,1704.8,1390539
BAJAJFINSV,1684.55,2023-12-13,1709.5,1668.2,1708.0,1168629
BAJAJFINSV,1730.95,2023-12-14,1733.9,1698.0,1700.0,2130836
BAJAJFINSV,1733.15,2023-12-15,1741.0,1718.75,1738.95,1486079
BAJAJFINSV,1724.6,2023-12-18,1738.55,1718.55,1732.65,696124
BAJAJFINSV,1709.75,2023-12-19,1726.55,1696.8,1725.0,1214352
BAJAJFINSV,1680.9,2023-12-20,1741.0,1672.0,1715.7,1540009
BAJAJFINSV,1666.85,2023-12-21,1681.8,1660.25,1663.0,988034
BAJAJFINSV,1672.05,2023-12-22,1690.0,1663.6,1669.0,1279614
BAJAJFINSV,1645.3,2023-12-26,1684.0,1637.05,1675.0,1296291
BAJAJFINSV,1669.45,2023-12-27,1674.05,1653.8,1657.0,1181177
BAJAJFINSV,1681.2,2023-12-28,1698.8,1667.2,1674.05,1360425
BAJAJFINSV,1685.8,2023-12-29,1692.7,1674.6,1682.45,738203
BAJAJFINSV,1676.4,2024-01-01,1691.7,1671.0,1685.8,692280
BAJAJFINSV,1686.2,2024-01-02,1689.85,1663.45,1675.9,1099965
BAJAJFINSV,1677.65,2024-01-03,1708.0,1676.0,1680.0,804258
BAJAJFINSV,1701.95,2024-01-04,1723.95,1690.0,1694.35,2268009
BAJAJFINSV,1709.5,2024-01-05,1717.1,1697.65,1702.95,835592
BAJAJFINSV,1696.35,2024-01-08,1723.65,1690.2,1715.95,684254
BAJAJFINSV,1682.45,2024-01-09,1715.0,1674.3,1710.45,1235008
BAJAJFINSV,1671.85,2024-01-10,1685.0,1658.65,1685.0,607010
BAJAJFINSV,1669.25,2024-01-11,1702.65,1660.15,1679.0,861924
BAJAJFINSV,1651.9,2024-01-12,1674.95,1642.0,1670.25,1314964
BAJAJFINSV,1632.4,2024-01-15,1664.15,1630.05,1655.0,1089891
BAJAJFINSV,1623.5,2024-01-16,1646.3,1620.0,1634.0,1063676
BAJAJFINSV,1586.15,2024-01-17,1622.0,1578.05,1614.95,1488186
BAJAJFINSV,1581.15,2024-01-18,1605.35,1559.0,1586.0,1133236
BAJAJFINSV,1600.5,2024-01-19,1606.35,1581.0,1590.95,1139473
BAJAJFINSV,1581.0,2024-01-20,1610.95,1577.75,1600.5,404125
BAJAJFINSV,1582.5,2024-01-23,1615.25,1575.0,1597.45,3028946
BAJAJFINSV,1620.85,2024-01-24,1622.85,1578.35,1594.7,1393463
BAJAJFINSV,1630.15,2024-01-25,1635.0,1613.7,1621.75,1744604
BAJAJFINSV,1636.95,2024-01-29,1641.6,1618.5,1630.0,940220
BAJAJFINSV,1590.55,2024-01-30,1629.0,1585.0,1629.0,4851835
BAJAJFINSV,1627.3,2024-01-31,1632.0,1585.0,1594.0,1486444
BAJAJFINSV,1622.25,2024-02-01,1632.0,1613.0,1632.0,1352416
BAJAJFINSV,1651.5,2024-02-02,1664.0,1626.7,1635.0,1514648
BAJAJFINSV,1614.9,2024-02-05,1659.9,1608.55,1650.0,2578535
BAJAJFINSV,1597.05,2024-02-06,1626.8,1578.6,1626.8,2376798
BAJAJFINSV,1596.2,2024-02-07,1623.75,1589.4,1609.0,1477982
BAJAJFINSV,1570.55,2024-02-08,1607.95,1565.0,1607.95,1486674
BAJAJFINSV,1570.95,2024-02-09,1587.3,1562.7,1586.25,1049368
BAJAJFINSV,1557.25,2024-02-12,1579.3,1551.5,1578.75,803753
BAJAJFINSV,1568.0,2024-02-13,1586.45,1552.2,1560.0,1833289
BAJAJFINSV,1579.7,2024-02-14,1583.0,1555.0,1560.0,763689
BAJAJFINSV,1569.4,2024-02-15,1590.0,1564.55,1589.95,803588
BAJAJFINSV,1575.9,2024-02-16,1585.0,1567.05,1583.1,850341
BAJAJFINSV,1620.15,2024-02-19,1625.0,1572.0,1576.0,1162373
BAJAJFINSV,1602.85,2024-02-20,1619.0,1597.5,1617.95,1232581
BAJAJFINSV,1586.95,2024-02-21,1618.6,1580.6,1604.0,674394
BAJAJFINSV,1592.55,2024-02-22,1599.0,1565.85,1599.0,1149519
BAJAJFINSV,1616.55,2024-02-23,1620.9,1596.0,1596.0,1199419
BAJAJFINSV,1614.3,2024-02-26,1629.4,1610.0,1616.0,742382
BAJAJFINSV,1600.6,2024-02-27,1623.45,1595.0,1614.3,931236
BAJAJFINSV,1584.5,2024-02-28,1609.7,1580.0,1603.0,790763
BAJAJFINSV,1593.8,2024-02-29,1603.6,1568.35,1584.95,1352363
BAJAJFINSV,1613.4,2024-03-01,1620.3,1595.2,1597.95,740120
BAJAJFINSV,1610.15,2024-03-02,1615.9,1605.0,1613.4,44273
BAJAJFINSV,1619.3,2024-03-04,1625.0,1603.3,1616.0,589948
BAJAJFINSV,1550.5,2024-03-05,1636.6,1541.15,1630.0,2343463
BAJAJFINSV,1554.6,2024-03-06,1558.0,1530.8,1558.0,1239370
BAJAJFINSV,1582.8,2024-03-07,1589.65,1557.15,1557.15,1380840
BAJAJFINSV,1598.8,2024-03-11,1616.15,1583.0,1597.5,1285565
BAJAJFINSV,1593.55,2024-03-12,1612.0,1565.15,1590.1,1587096
BAJAJFINSV,1573.15,2024-03-13,1598.95,1562.0,1592.3,1279653
BAJAJFINSV,1563.7,2024-03-14,1580.0,1550.1,1565.6,1289823
BAJAJFINSV,1571.45,2024-03-15,1589.6,1547.5,1547.5,1929597
BAJAJFINSV,1577.05,2024-03-18,1579.15,1561.0,1570.95,645594
BAJAJFINSV,1581.5,2024-03-19,1590.0,1551.1,1574.05,1385006
BAJAJFINSV,1584.7,2024-03-20,1593.5,1566.1,1582.5,723724
BAJAJFINSV,1602.6,2024-03-21,1609.45,1592.0,1596.0,1166497
BAJAJFINSV,1587.55,2024-03-22,1610.0,1583.4,1593.0,1570412
BAJAJFINSV,1593.9,2024-03-26,1619.0,1589.0,1589.0,1616192
BAJAJFINSV,1582.65,2024-03-27,1609.9,1578.2,1590.0,1205575
BAJAJFINSV,1643.85,2024-03-28,1669.0,1588.0,1588.0,5210310
BAJAJFINSV,1646.0,2024-04-01,1674.0,1640.35,1659.05,767676
BAJAJFINSV,1656.55,2024-04-02,1662.9,1625.7,1650.9,1605925
BAJAJFINSV,1640.35,2024-04-03,1654.85,1635.0,1654.0,1055536
BAJAJFINSV,1655.8,2024-04-04,1662.5,1630.0,1650.0,1328509
BAJAJFINSV,1677.95,2024-04-05,1681.5,1651.95,1658.5,2364243
BAJAJFINSV,1689.15,2024-04-08,1702.0,1684.85,1690.0,1345380
BAJAJFINSV,1710.4,2024-04-09,1715.0,1687.25,1694.95,1284145
BAJAJFINSV,1704.1,2024-04-10,1722.0,1696.0,1717.0,1031729
BAJAJFINSV,1698.65,2024-04-12,1706.2,1689.55,1700.0,1312132
BAJAJFINSV,1656.85,2024-04-15,1692.0,1654.2,1672.0,828843
BAJAJFINSV,1618.5,2024-04-16,1648.7,1611.35,1640.0,1528544
BAJAJFINSV,1593.9,2024-04-18,1630.1,1589.3,1625.0,1325537
BAJAJFINSV,1619.0,2024-04-19,1628.75,1568.7,1587.0,1242066
BAJAJFINSV,1629.45,2024-04-22,1648.0,1617.5,1627.0,703167
BAJAJFINSV,1621.1,2024-04-23,1652.0,1616.0,1628.6,1297705
BAJAJFINSV,1630.35,2024-04-24,1648.85,1618.05,1625.0,578310
BAJAJFINSV,1655.55,2024-04-25,1672.0,1615.65,1630.0,1569437
BAJAJFINSV,1597.35,2024-04-26,1649.05,1578.45,1649.05,5325417
BAJAJFINSV,1595.65,2024-04-29,1603.0,1587.35,1603.0,1132800
BAJAJFINSV,1615.0,2024-04-30,1633.95,1591.3,1596.0,1748360
BAJAJFINSV,1615.45,2024-05-02,1635.0,1611.0,1615.0,1304846
BAJAJFINSV,1627.3,2024-05-03,1725.0,1618.0,1650.2,5227529
BAJAJFINSV,1611.35,2024-05-06,1637.9,1607.05,1637.9,725360
BAJAJFINSV,1615.15,2024-05-07,1625.0,1593.0,1621.0,1348125
BAJAJFINSV,1603.05,2024-05-08,1620.0,1598.75,1601.0,802342
BAJAJFINSV,1564.6,2024-05-09,1613.1,1559.6,1606.7,1364729
BAJAJFINSV,1572.7,2024-05-10,1584.15,1556.0,1560.0,768117
BAJAJFINSV,1580.55,2024-05-13,1587.0,1556.3,1574.0,466042
BAJAJFINSV,1576.45,2024-05-14,1589.9,1569.05,1575.35,652248
BAJAJFINSV,1569.05,2024-05-15,1589.65,1566.6,1580.0,581805
BAJAJFINSV,1596.0,2024-05-16,1601.0,1560.45,1575.05,1212568
BAJAJFINSV,1584.75,2024-05-17,1598.0,1580.05,1595.0,699522
BAJAJFINSV,1587.5,2024-05-18,1600.0,1575.0,1584.7,58954
BAJAJFINSV,1582.55,2024-05-21,1595.3,1572.0,1587.5,903561
BAJAJFINSV,1583.95,2024-05-22,1590.0,1575.0,1582.55,578669
BAJAJFINSV,1608.45,2024-05-23,1613.25,1581.25,1587.1,1547483
BAJAJFINSV,1601.7,2024-05-24,1620.0,1597.05,1609.0,566278
BAJAJFINSV,1595.8,2024-05-27,1612.85,1590.3,1605.0,1365230
BAJAJFINSV,1599.65,2024-05-28,1605.0,1589.45,1602.95,1306333
BAJAJFINSV,1569.9,2024-05-29,1602.35,1565.1,1594.15,1665575
BAJAJFINSV,1524.1,2024-05-30,1575.2,1517.0,1566.75,2285079
BAJAJFINSV,1528.6,2024-05-31,1552.05,1518.9,1530.0,2794001
BAJAJFINSV,1575.8,2024-06-03,1583.0,1556.45,1580.0,1826290
BAJAJFINSV,1477.3,2024-06-04,1569.2,1419.05,1556.0,4388491
BAJAJFINSV,1517.7,2024-06-05,1528.0,1472.9,1490.0,1456768
BAJAJFINSV,1526.45,2024-06-06,1541.5,1510.8,1521.5,2891789
BAJAJFINSV,1567.7,2024-06-07,1580.0,1530.55,1538.95,2787254
BAJAJFINSV,1565.8,2024-06-10,1589.0,1559.35,1586.05,1154334
BAJAJFINSV,1568.25,2024-06-11,1577.4,1558.0,1573.0,1184425
BAJAJFINSV,1579.1,2024-06-12,1593.75,1562.0,1568.0,1799090
BAJAJFINSV,1590.1,2024-06-13,1595.55,1581.0,1586.95,1095701
BAJAJFINSV,1591.75,2024-06-14,1596.0,1575.35,1590.1,681385
BAJAJFINSV,1597.95,2024-06-18,1604.9,1585.0,1599.0,1282756
BAJAJFINSV,1594.9,2024-06-19,1600.0,1582.5,1600.0,1269273
BAJAJFINSV,1586.0,2024-06-20,1595.0,1573.1,1592.5,1649421
BAJAJFINSV,1578.9,2024-06-21,1610.85,1570.5,1586.0,3345305
BAJAJFINSV,1587.65,2024-06-24,1589.85,1561.0,1570.05,822750
BAJAJFINSV,1603.35,2024-06-25,1610.75,1571.0,1587.65,3093861
BAJAJFINSV,1600.25,2024-06-26,1616.5,1593.75,1607.0,1310438
BAJAJFINSV,1603.1,2024-06-27,1614.7,1595.05,1600.25,2620064
BAJAJFINSV,1588.15,2024-06-28,1622.0,1583.1,1603.1,2058302
BAJAJFINSV,1580.2,2024-07-01,1590.95,1578.0,1588.2,2444681
BAJAJFINSV,1579.75,2024-07-02,1585.0,1561.1,1580.2,2572175
BAJAJFINSV,1594.15,2024-07-03,1597.5,1573.6,1583.0,892102
BAJAJFINSV,1585.7,2024-07-04,1610.0,1580.8,1610.0,1450706
BAJAJFINSV,1579.6,2024-07-05,1590.7,1570.1,1587.0,1070592
BAJAJFINSV,1570.1,2024-07-08,1579.6,1562.0,1579.6,1000005
BAJAJFINSV,1581.6,2024-07-09,1583.9,1567.0,1577.7,1233946
BAJAJFINSV,1582.55,2024-07-10,1589.0,1570.75,1583.9,1355610
BAJAJFINSV,1587.85,2024-07-11,1596.0,1576.0,1584.0,1848978
BAJAJFINSV,1597.25,2024-07-12,1604.85,1585.15,1604.85,1003699
BAJAJFINSV,1602.2,2024-07-15,1605.0,1588.0,1597.0,1753186
BAJAJFINSV,1609.55,2024-07-16,1615.0,1598.4,1605.0,980434
BAJAJFINSV,1651.25,2024-07-18,1654.0,1593.05,1606.0,2999670
BAJAJFINSV,1640.25,2024-07-19,1660.0,1635.0,1652.0,1865129
BAJAJFINSV,1631.15,2024-07-22,1651.8,1623.05,1625.0,784867
BAJAJFINSV,1618.85,2024-07-23,1647.95,1599.45,1635.0,2718846
BAJAJFINSV,1579.25,2024-07-24,1611.9,1562.0,1600.6,3675430
BAJAJFINSV,1571.95,2024-07-25,1582.65,1558.0,1565.6,1694503
BAJAJFINSV,1586.45,2024-07-26,1592.75,1569.05,1578.0,2768936
BAJAJFINSV,1617.15,2024-07-29,1625.0,1582.5,1588.15,2217892
BAJAJFINSV,1642.65,2024-07-30,1669.9,1595.2,1614.0,3703774
BAJAJFINSV,1651.65,2024-07-31,1656.25,1637.65,1650.9,1324150
BAJAJFINSV,1634.8,2024-08-01,1659.0,1630.0,1655.0,747329
BAJAJFINSV,1623.45,2024-08-02,1629.0,1603.0,1620.0,1105569
BAJAJFINSV,1567.7,2024-08-05,1605.0,1562.0,1590.0,2058076
BAJAJFINSV,1564.1,2024-08-06,1598.0,1557.1,1575.15,1897942
BAJAJFINSV,1571.4,2024-08-07,1584.8,1563.65,1584.1,1443063
BAJAJFINSV,1540.05,2024-08-08,1576.45,1532.55,1562.45,1683534
BAJAJFINSV,1560.2,2024-08-09,1562.55,1545.5,1559.9,1014828
BAJAJFINSV,1559.0,2024-08-12,1570.85,1548.1,1557.0,1125254
BAJAJFINSV,1543.35,2024-08-13,1569.0,1537.05,1554.0,1817066
BAJAJFINSV,1529.15,2024-08-14,1546.45,1526.8,1545.0,1173504
BAJAJFINSV,1549.9,2024-08-16,1552.45,1523.25,1539.0,1841887
BAJAJFINSV,1551.1,2024-08-19,1563.9,1545.05,1563.9,940893
BAJAJFINSV,1602.1,2024-08-20,1624.9,1551.5,1554.95,3149863
BAJAJFINSV,1620.95,2024-08-21,1628.8,1599.95,1600.0,1966030
BAJAJFINSV,1625.7,2024-08-22,1630.0,1614.05,1624.8,1325535
BAJAJFINSV,1639.9,2024-08-23,1644.95,1623.2,1627.9,1114056
BAJAJFINSV,1686.2,2024-08-26,1688.0,1638.75,1649.0,2446507
BAJAJFINSV,1719.0,2024-08-27,1729.0,1652.0,1686.2,4205533
BAJAJFINSV,1713.5,2024-08-28,1735.0,1700.05,1728.0,1444329
BAJAJFINSV,1755.65,2024-08-29,1772.0,1711.55,1716.0,5508206
BAJAJFINSV,1783.05,2024-08-30,1793.5,1750.05,1769.95,3865499
BAJAJFINSV,1840.55,2024-09-02,1862.0,1787.8,1796.4,5442576
BAJAJFINSV,1865.6,2024-09-03,1870.95,1811.95,1850.0,4429269
BAJAJFINSV,1871.9,2024-09-04,1879.7,1833.05,1840.2,2634954
BAJAJFINSV,1864.95,2024-09-05,1874.7,1850.0,1868.0,1441842
BAJAJFINSV,1857.15,2024-09-06,1898.0,1836.0,1864.0,2970645
BAJAJFINSV,1860.45,2024-09-09,1873.75,1839.05,1860.0,1576721
BAJAJFINSV,1824.5,2024-09-10,1874.8,1815.25,1874.8,2155688
BAJAJFINSV,1833.15,2024-09-11,1853.8,1814.25,1829.0,1492450
BAJAJFINSV,1854.85,2024-09-12,1860.0,1816.8,1850.7,2040386
BAJAJFINSV,1894.45,2024-09-13,1906.9,1846.5,1874.8,3078216
BAJAJFINSV,1857.6,2024-09-16,1921.0,1838.05,1902.0,3180768
BAJAJFINSV,1848.7,2024-09-17,1876.85,1838.55,1859.0,1920113
BAJAJFINSV,1888.2,2024-09-18,1897.0,1843.2,1848.7,2960854
BAJAJFINSV,1890.4,2024-09-19,1902.0,1876.0,1890.0,1821882
BAJAJFINSV,1916.8,2024-09-20,1924.5,1884.35,1892.1,4225587
BAJAJFINSV,1919.95,2024-09-23,1934.0,1914.6,1929.85,1118846
BAJAJFINSV,1904.65,2024-09-24,1923.6,1898.35,1920.0,1461016
BAJAJFINSV,1928.5,2024-09-25,1938.8,1896.05,1905.0,901659
BAJAJFINSV,1982.8,2024-09-26,1988.25,1930.15,1940.0,2541200
BAJAJFINSV,2010.7,2024-09-27,2029.9,1966.3,1976.85,3718693
BAJAJFINSV,1973.4,2024-09-30,2018.95,1968.3,2010.7,1859917
BAJAJFINSV,1975.25,2024-10-01,2007.1,1969.05,1973.0,1326900
BAJAJFINSV,1913.4,2024-10-03,1970.05,1896.5,1961.0,1702709
BAJAJFINSV,1884.55,2024-10-04,1935.0,1865.25,1913.3,2423416
BAJAJFINSV,1879.3,2024-10-07,1901.6,1868.8,1884.55,1423722
BAJAJFINSV,1838.15,2024-10-08,1893.95,1833.1,1873.2,1423384
BAJAJFINSV,1866.95,2024-10-09,1881.2,1835.55,1849.0,1411255
BAJAJFINSV,1875.7,2024-10-10,1887.85,1860.0,1874.8,1209065
BAJAJFINSV,1876.4,2024-10-11,1883.8,1855.1,1875.95,516757
BAJAJFINSV,1867.2,2024-10-14,1885.1,1862.55,1885.1,809881
BAJAJFINSV,1853.95,2024-10-15,1895.75,1842.0,1873.6,2072690
BAJAJFINSV,1862.05,2024-10-16,1871.0,1847.25,1855.0,850008
BAJAJFINSV,1815.8,2024-10-17,1869.45,1809.1,1868.0,1115879
BAJAJFINSV,1819.9,2024-10-18,1833.3,1793.0,1815.0,990257
BAJAJFINSV,1758.4,2024-10-21,1823.9,1753.95,1822.0,1663903
BAJAJFINSV,1722.6,2024-10-22,1770.95,1716.15,1758.55,3142294
BAJAJFINSV,1739.7,2024-10-23,1779.5,1727.55,1727.55,2585058
BAJAJFINSV,1742.1,2024-10-24,1764.0,1718.65,1740.05,1502718
BAJAJFINSV,1707.4,2024-10-25,1751.9,1698.1,1742.1,875973
BAJAJFINSV,1730.45,2024-10-28,1737.85,1701.95,1710.75,653158
BAJAJFINSV,1766.7,2024-10-29,1775.5,1703.0,1725.15,1561586
BAJAJFINSV,1752.45,2024-10-30,1777.45,1740.2,1766.7,826677
BAJAJFINSV,1750.75,2024-10-31,1755.0,1725.05,1745.2,869480
BAJAJFINSV,1754.7,2024-11-01,1772.15,1746.3,1762.0,134827
BAJAJFINSV,1712.5,2024-11-04,1758.0,1694.05,1754.7,1294236
BAJAJFINSV,1735.65,2024-11-05,1744.3,1686.0,1714.1,1646381
BAJAJFINSV,1748.7,2024-11-06,1759.7,1732.1,1732.1,926170
BAJAJFINSV,1729.7,2024-11-07,1757.0,1705.05,1745.0,855044
BAJAJFINSV,1739.75,2024-11-08,1743.5,1717.0,1739.0,869560
BAJAJFINSV,1717.45,2024-11-11,1751.95,1713.05,1727.55,696798
BAJAJFINSV,1691.75,2024-11-12,1732.95,1688.75,1725.0,903492
BAJAJFINSV,1664.45,2024-11-13,1695.95,1657.45,1690.0,668302
BAJAJFINSV,1639.8,2024-11-14,1673.55,1633.55,1665.0,744472
BAJAJFINSV,1616.0,2024-11-18,1641.95,1610.0,1634.0,1618700
BAJAJFINSV,1596.35,2024-11-19,1625.95,1580.55,1622.95,2569730
BAJAJFINSV,1569.25,2024-11-21,1596.0,1565.25,1596.0,984265
BAJAJFINSV,1600.85,2024-11-22,1606.0,1562.05,1569.95,2082813
