Ticker,close,date,high,low,open,volume
DRREDDY,1092.34,2023-10-03,1117.38,1090.0,1117.38,2065240
DRREDDY,1083.56,2023-10-04,1099.8,1080.3,1093.0,2109530
DRREDDY,1081.45,2023-10-05,1095.0,1080.0,1092.0,2058530
DRREDDY,1084.98,2023-10-06,1097.44,1081.84,1087.0,1572990
DRREDDY,1098.97,2023-10-09,1105.47,1080.03,1082.01,2368110
DRREDDY,1095.71,2023-10-10,1097.4,1085.6,1096.8,1519630
DRREDDY,1113.52,2023-10-11,1117.6,1102.0,1102.0,1961240
DRREDDY,1106.04,2023-10-12,1116.81,1103.0,1113.52,1695245
DRREDDY,1092.04,2023-10-13,1104.82,1084.32,1085.44,1633255
DRREDDY,1098.62,2023-10-16,1101.4,1092.0,1097.8,859220
DRREDDY,1108.82,2023-10-17,1114.6,1097.01,1097.4,1626760
DRREDDY,1135.49,2023-10-18,1138.95,1108.36,1108.9,3014855
DRREDDY,1126.18,2023-10-19,1134.95,1122.1,1134.95,2525845
DRREDDY,1113.86,2023-10-20,1124.01,1110.2,1124.01,1141375
DRREDDY,1110.39,2023-10-23,1133.39,1105.1,1105.1,1809785
DRREDDY,1102.77,2023-10-25,1122.44,1100.0,1120.0,2104480
DRREDDY,1084.39,2023-10-26,1103.5,1068.18,1099.6,1544145
DRREDDY,1079.46,2023-10-27,1090.79,1070.2,1084.38,2159725
DRREDDY,1069.07,2023-10-30,1078.79,1041.11,1078.79,2691600
DRREDDY,1073.51,2023-10-31,1088.19,1070.62,1074.8,1884070
DRREDDY,1069.29,2023-11-01,1084.08,1062.9,1077.0,1376665
DRREDDY,1067.7,2023-11-02,1083.0,1064.68,1076.0,2365835
DRREDDY,1052.61,2023-11-03,1075.4,1049.42,1075.4,2921805
DRREDDY,1067.62,2023-11-06,1071.43,1056.64,1060.0,2847485
DRREDDY,1080.87,2023-11-07,1094.61,1063.96,1074.8,3498735
DRREDDY,1090.71,2023-11-08,1100.07,1081.32,1085.78,2096955
DRREDDY,1091.59,2023-11-09,1099.79,1088.0,1095.78,1642660
DRREDDY,1084.98,2023-11-10,1090.14,1074.4,1087.99,1144920
DRREDDY,1089.95,2023-11-12,1091.54,1087.0,1090.0,100560
DRREDDY,1083.97,2023-11-13,1096.36,1076.42,1086.0,855910
DRREDDY,1083.99,2023-11-15,1091.03,1081.0,1086.19,1422405
DRREDDY,1108.85,2023-11-16,1115.0,1084.17,1085.0,1695060
DRREDDY,1122.31,2023-11-17,1127.9,1109.0,1113.0,2120630
DRREDDY,1120.83,2023-11-20,1131.22,1117.18,1122.99,2001625
DRREDDY,1129.29,2023-11-21,1135.79,1121.1,1122.0,1903465
DRREDDY,1132.91,2023-11-22,1146.0,1131.02,1131.02,2124580
DRREDDY,1128.93,2023-11-23,1136.89,1121.77,1135.0,1511300
DRREDDY,1129.23,2023-11-24,1151.37,1123.0,1129.99,2305405
DRREDDY,1135.16,2023-11-28,1142.89,1129.4,1129.4,1555790
DRREDDY,1143.07,2023-11-29,1148.8,1130.8,1139.58,1602385
DRREDDY,1157.63,2023-11-30,1160.0,1143.2,1145.0,4267760
DRREDDY,1149.88,2023-12-01,1171.31,1147.89,1160.0,1391500
DRREDDY,1151.2,2023-12-04,1160.0,1145.68,1160.0,1121300
DRREDDY,1155.29,2023-12-05,1163.8,1148.4,1153.0,1121875
DRREDDY,1146.07,2023-12-06,1164.0,1141.61,1159.2,2659705
DRREDDY,1157.02,2023-12-07,1169.98,1150.07,1154.07,3791150
DRREDDY,1152.78,2023-12-08,1156.97,1142.4,1156.97,1142525
DRREDDY,1094.7,2023-12-11,1115.6,1074.0,1100.0,9493150
DRREDDY,1108.07,2023-12-12,1126.96,1095.48,1100.0,4281525
DRREDDY,1119.73,2023-12-13,1122.0,1106.07,1112.89,3111975
DRREDDY,1114.67,2023-12-14,1125.32,1113.58,1122.37,3164560
DRREDDY,1117.89,2023-12-15,1123.0,1108.4,1120.0,3636220
DRREDDY,1118.21,2023-12-18,1137.8,1114.99,1117.0,3279260
DRREDDY,1127.49,2023-12-19,1129.2,1118.6,1124.0,1123370
DRREDDY,1115.83,2023-12-20,1134.22,1110.41,1130.0,1307230
DRREDDY,1110.9,2023-12-21,1118.8,1094.24,1108.0,1681900
DRREDDY,1125.54,2023-12-22,1131.2,1112.0,1115.6,1315040
DRREDDY,1126.43,2023-12-26,1139.0,1120.51,1125.5,1658265
DRREDDY,1142.9,2023-12-27,1144.4,1120.26,1126.96,1473880
DRREDDY,1171.71,2023-12-28,1178.16,1134.18,1143.77,4888545
DRREDDY,1159.58,2023-12-29,1168.9,1152.2,1166.02,1452615
DRREDDY,1164.33,2024-01-01,1172.0,1160.0,1160.0,978400
DRREDDY,1185.36,2024-01-02,1189.8,1161.13,1161.41,2869280
DRREDDY,1186.38,2024-01-03,1194.0,1177.64,1185.36,1412035
DRREDDY,1168.44,2024-01-04,1184.43,1165.0,1184.43,2048300
DRREDDY,1167.13,2024-01-05,1174.91,1161.3,1174.0,1037255
DRREDDY,1152.27,2024-01-08,1176.2,1146.52,1176.18,1205700
DRREDDY,1149.96,2024-01-09,1167.73,1148.82,1163.8,1292220
DRREDDY,1157.44,2024-01-10,1160.0,1138.04,1149.81,1273855
DRREDDY,1138.49,2024-01-11,1155.6,1129.02,1155.6,2964925
DRREDDY,1137.77,2024-01-12,1146.97,1129.21,1146.97,1385710
DRREDDY,1156.65,2024-01-15,1159.8,1140.4,1147.59,1665610
DRREDDY,1151.63,2024-01-16,1158.0,1141.21,1158.0,1142145
DRREDDY,1129.99,2024-01-17,1148.0,1125.4,1148.0,1778960
DRREDDY,1129.99,2024-01-18,1133.66,1104.13,1129.49,1727635
DRREDDY,1133.64,2024-01-19,1142.99,1122.37,1135.02,1641460
DRREDDY,1127.08,2024-01-20,1140.0,1126.0,1139.64,335690
DRREDDY,1134.88,2024-01-23,1150.8,1128.19,1130.38,2329945
DRREDDY,1180.42,2024-01-24,1183.0,1138.6,1141.59,5244260
DRREDDY,1171.1,2024-01-25,1185.0,1164.4,1180.42,2677510
DRREDDY,1168.74,2024-01-29,1178.52,1148.04,1160.0,1509570
DRREDDY,1168.19,2024-01-30,1189.8,1166.2,1179.79,1576585
DRREDDY,1224.23,2024-01-31,1227.5,1161.41,1165.01,7857425
DRREDDY,1198.63,2024-02-01,1229.88,1190.02,1217.89,3112555
DRREDDY,1207.9,2024-02-02,1214.94,1199.21,1203.19,1686230
DRREDDY,1218.89,2024-02-05,1227.6,1198.22,1207.8,2126485
DRREDDY,1233.32,2024-02-06,1238.0,1216.75,1217.0,2587065
DRREDDY,1235.95,2024-02-07,1238.0,1226.12,1233.2,2953275
DRREDDY,1232.01,2024-02-08,1243.99,1225.0,1243.6,1791205
DRREDDY,1231.17,2024-02-09,1241.04,1220.84,1228.0,1238970
DRREDDY,1266.7,2024-02-12,1277.69,1246.0,1246.86,4296460
DRREDDY,1267.07,2024-02-13,1281.97,1262.21,1270.0,2086675
DRREDDY,1251.67,2024-02-14,1267.99,1234.02,1266.01,1724345
