Ticker,close,date,high,low,open,volume
EICHERMOT,3351.4,2023-10-03,3434.95,3302.9,3426.9,1354075
EICHERMOT,3400.9,2023-10-04,3408.95,3323.75,3350.0,566983
EICHERMOT,3443.6,2023-10-05,3453.9,3387.05,3405.5,394665
EICHERMOT,3450.4,2023-10-06,3464.45,3438.35,3443.6,249258
EICHERMOT,3445.6,2023-10-09,3476.0,3401.0,3420.2,471285
EICHERMOT,3458.75,2023-10-10,3474.0,3449.05,3450.45,206646
EICHERMOT,3486.6,2023-10-11,3494.1,3461.4,3482.0,343468
EICHERMOT,3494.2,2023-10-12,3534.95,3476.45,3490.0,644992
EICHERMOT,3476.4,2023-10-13,3500.0,3441.0,3481.0,280442
EICHERMOT,3486.6,2023-10-16,3503.0,3462.1,3462.1,147663
EICHERMOT,3500.85,2023-10-17,3522.8,3487.0,3505.0,260333
EICHERMOT,3496.1,2023-10-18,3546.85,3482.1,3500.85,368551
EICHERMOT,3501.2,2023-10-19,3534.0,3460.35,3480.0,353664
EICHERMOT,3480.9,2023-10-20,3500.15,3465.6,3500.0,216268
EICHERMOT,3446.35,2023-10-23,3492.9,3425.85,3467.1,211293
EICHERMOT,3384.4,2023-10-25,3446.25,3368.8,3435.1,354128
EICHERMOT,3326.8,2023-10-26,3375.0,3310.0,3370.0,428619
EICHERMOT,3394.85,2023-10-27,3410.0,3326.8,3326.8,293097
EICHERMOT,3357.65,2023-10-30,3426.0,3336.2,3403.0,257392
EICHERMOT,3295.55,2023-10-31,3367.0,3287.2,3366.55,409346
EICHERMOT,3282.25,2023-11-01,3315.1,3275.0,3309.8,325630
EICHERMOT,3338.3,2023-11-02,3345.0,3284.2,3285.0,493381
EICHERMOT,3428.0,2023-11-03,3458.15,3353.0,3360.0,568463
EICHERMOT,3510.95,2023-11-06,3543.45,3437.45,3454.9,722080
EICHERMOT,3509.05,2023-11-07,3538.95,3480.1,3480.1,335436
EICHERMOT,3550.3,2023-11-08,3565.0,3505.85,3510.0,393482
EICHERMOT,3541.9,2023-11-09,3596.4,3526.1,3545.3,538782
EICHERMOT,3540.75,2023-11-10,3565.0,3502.1,3540.0,259237
EICHERMOT,3579.3,2023-11-12,3611.55,3570.0,3590.0,113586
EICHERMOT,3645.4,2023-11-13,3675.0,3586.0,3590.0,875885
EICHERMOT,3848.3,2023-11-15,3860.0,3672.1,3689.0,1914550
EICHERMOT,3836.75,2023-11-16,3873.0,3813.15,3848.05,755583
EICHERMOT,3865.3,2023-11-17,3898.0,3816.9,3824.9,476357
EICHERMOT,3846.45,2023-11-20,3898.9,3824.0,3850.55,249897
EICHERMOT,3844.2,2023-11-21,3865.6,3826.05,3865.0,260475
EICHERMOT,3833.8,2023-11-22,3854.4,3805.0,3830.1,286194
EICHERMOT,3883.8,2023-11-23,3915.0,3833.0,3836.55,764501
EICHERMOT,3849.05,2023-11-24,3920.0,3842.05,3895.7,266314
EICHERMOT,3826.7,2023-11-28,3892.15,3777.75,3855.95,505274
EICHERMOT,3812.25,2023-11-29,3852.0,3791.0,3852.0,414180
EICHERMOT,3896.9,2023-11-30,3920.0,3828.05,3857.95,1338711
EICHERMOT,3891.2,2023-12-01,3950.0,3882.05,3922.0,683211
EICHERMOT,4180.35,2023-12-04,4200.0,3916.0,3950.0,2824695
EICHERMOT,4136.5,2023-12-05,4195.25,4100.0,4181.0,1045885
EICHERMOT,4047.0,2023-12-06,4127.95,4025.0,4088.05,941566
EICHERMOT,4091.0,2023-12-07,4135.0,4048.0,4050.0,699553
EICHERMOT,4055.0,2023-12-08,4112.4,4028.8,4100.0,334252
EICHERMOT,4025.65,2023-12-11,4068.9,4010.0,4055.0,534584
EICHERMOT,3951.75,2023-12-12,4047.45,3936.15,4047.45,981121
EICHERMOT,4032.75,2023-12-13,4044.95,3957.95,3969.0,707209
EICHERMOT,4086.15,2023-12-14,4100.0,4045.0,4058.0,922658
EICHERMOT,4059.9,2023-12-15,4135.3,4045.0,4099.7,954933
EICHERMOT,4085.5,2023-12-18,4165.0,4068.5,4076.0,886620
EICHERMOT,4039.65,2023-12-19,4109.55,4022.4,4094.8,328368
EICHERMOT,3912.4,2023-12-20,4132.45,3891.7,4074.75,557214
EICHERMOT,3957.95,2023-12-21,4007.9,3847.55,3900.0,445648
EICHERMOT,4006.05,2023-12-22,4016.95,3948.2,3983.0,309907
EICHERMOT,4040.4,2023-12-26,4069.65,4012.0,4024.8,475107
EICHERMOT,4120.0,2023-12-27,4134.95,4042.1,4068.0,385941
EICHERMOT,4091.9,2023-12-28,4130.0,4080.9,4120.0,450475
EICHERMOT,4143.5,2023-12-29,4178.0,4094.0,4099.95,673952
EICHERMOT,4038.35,2024-01-01,4145.0,4030.0,4145.0,763454
EICHERMOT,3892.5,2024-01-02,4010.75,3882.35,4010.1,1221148
EICHERMOT,3887.6,2024-01-03,3928.95,3878.45,3894.05,435449
EICHERMOT,3861.0,2024-01-04,3915.0,3848.5,3887.5,425702
EICHERMOT,3877.05,2024-01-05,3918.7,3860.0,3864.05,402103
EICHERMOT,3884.25,2024-01-08,3960.4,3877.5,3890.0,401263
EICHERMOT,3870.45,2024-01-09,3923.95,3850.6,3909.25,411462
EICHERMOT,3842.55,2024-01-10,3873.0,3790.65,3870.45,577499
EICHERMOT,3888.8,2024-01-11,3924.7,3852.45,3868.8,378237
EICHERMOT,3870.85,2024-01-12,3899.0,3850.0,3890.2,220410
EICHERMOT,3832.1,2024-01-15,3884.65,3811.0,3875.0,364325
EICHERMOT,3792.3,2024-01-16,3828.1,3741.5,3790.0,519197
EICHERMOT,3751.1,2024-01-17,3772.0,3720.0,3731.0,585284
EICHERMOT,3691.15,2024-01-18,3761.55,3661.0,3751.1,583931
EICHERMOT,3699.45,2024-01-19,3787.85,3658.0,3700.0,894473
EICHERMOT,3697.6,2024-01-20,3737.9,3675.1,3709.9,122046
EICHERMOT,3616.7,2024-01-23,3744.0,3606.05,3702.05,823427
EICHERMOT,3635.0,2024-01-24,3648.95,3562.45,3629.0,1318897
EICHERMOT,3616.45,2024-01-25,3680.0,3597.05,3680.0,699432
EICHERMOT,3669.05,2024-01-29,3681.0,3590.05,3621.1,936432
EICHERMOT,3704.75,2024-01-30,3729.9,3673.9,3675.0,612064
EICHERMOT,3839.6,2024-01-31,3852.15,3701.1,3716.0,759817
EICHERMOT,3933.2,2024-02-01,3965.85,3843.0,3843.0,1313981
EICHERMOT,3825.55,2024-02-02,3900.0,3811.25,3900.0,872011
EICHERMOT,3889.95,2024-02-05,3918.4,3837.0,3850.0,592181
EICHERMOT,3944.6,2024-02-06,3950.75,3890.0,3900.0,470713
EICHERMOT,3927.65,2024-02-07,3990.0,3907.95,3975.0,416774
EICHERMOT,3807.3,2024-02-08,3957.3,3791.75,3953.0,404899
EICHERMOT,3840.95,2024-02-09,3847.95,3761.6,3820.0,396729
EICHERMOT,3871.85,2024-02-12,3903.05,3817.2,3869.9,237343
EICHERMOT,3854.2,2024-02-13,3936.15,3765.45,3894.65,633019
EICHERMOT,3901.55,2024-02-14,3932.35,3726.6,3833.0,919714
EICHERMOT,3916.55,2024-02-15,3928.5,3876.2,3905.0,405632
EICHERMOT,3928.65,2024-02-16,4003.0,3916.3,3925.05,634008
EICHERMOT,3902.85,2024-02-19,3954.7,3894.75,3934.95,267834
EICHERMOT,3828.1,2024-02-20,3898.9,3784.2,3894.0,1324518
EICHERMOT,3836.35,2024-02-21,3895.75,3821.0,3828.1,575380
EICHERMOT,3951.4,2024-02-22,3970.0,3841.85,3864.8,1130600
EICHERMOT,3927.05,2024-02-23,3972.0,3913.65,3970.4,571998
EICHERMOT,3952.95,2024-02-26,3991.45,3895.0,3927.05,474465
EICHERMOT,4002.75,2024-02-27,4012.55,3940.0,3950.0,579400
EICHERMOT,3863.75,2024-02-28,4018.95,3851.0,4002.75,658953
EICHERMOT,3792.4,2024-02-29,3890.0,3760.05,3862.95,1021336
EICHERMOT,3843.55,2024-03-01,3868.8,3776.05,3790.2,665946
EICHERMOT,3860.35,2024-03-02,3877.85,3837.05,3855.0,17701
EICHERMOT,3751.45,2024-03-04,3883.3,3744.0,3858.6,641251
EICHERMOT,3791.9,2024-03-05,3801.95,3742.55,3751.45,591293
EICHERMOT,3793.2,2024-03-06,3806.85,3734.05,3800.0,315398
EICHERMOT,3785.25,2024-03-07,3810.0,3759.05,3793.2,734239
EICHERMOT,3783.9,2024-03-11,3814.95,3770.0,3795.45,373335
EICHERMOT,3810.75,2024-03-12,3855.8,3771.0,3804.4,528035
EICHERMOT,3735.55,2024-03-13,3852.4,3715.0,3811.55,428324
EICHERMOT,3772.65,2024-03-14,3803.75,3686.25,3717.0,720948
EICHERMOT,3745.65,2024-03-15,3779.95,3707.05,3772.65,487749
EICHERMOT,3699.7,2024-03-18,3745.0,3681.7,3745.0,533167
EICHERMOT,3716.85,2024-03-19,3730.0,3672.0,3699.7,559402
EICHERMOT,3873.6,2024-03-20,3940.0,3821.0,3821.0,3045475
EICHERMOT,3918.95,2024-03-21,3949.0,3881.0,3881.35,838929
EICHERMOT,3988.4,2024-03-22,4013.95,3863.2,3945.0,1033237
EICHERMOT,3911.1,2024-03-26,4042.5,3907.1,4001.45,772158
EICHERMOT,3913.8,2024-03-27,3987.0,3905.8,3934.8,510950
EICHERMOT,4019.3,2024-03-28,4075.0,3891.75,3915.3,1307106
EICHERMOT,3946.65,2024-04-01,4070.0,3936.5,4060.8,532524
EICHERMOT,3922.2,2024-04-02,3990.0,3914.3,3990.0,485047
EICHERMOT,3934.2,2024-04-03,3943.1,3886.1,3923.0,392460
EICHERMOT,4014.3,2024-04-04,4030.0,3892.05,3957.0,932478
EICHERMOT,4031.25,2024-04-05,4046.55,3967.55,4013.0,537212
EICHERMOT,4205.75,2024-04-08,4303.45,4011.6,4024.95,2165986
EICHERMOT,4248.65,2024-04-09,4267.9,4137.5,4247.8,970657
EICHERMOT,4315.1,2024-04-10,4335.0,4222.05,4250.0,1018246
EICHERMOT,4302.25,2024-04-12,4382.8,4267.8,4310.0,1133493
EICHERMOT,4219.35,2024-04-15,4317.85,4193.75,4250.0,860133
EICHERMOT,4355.7,2024-04-16,4404.0,4206.3,4217.4,1467677
EICHERMOT,4351.2,2024-04-18,4444.0,4338.05,4356.0,1316876
EICHERMOT,4344.15,2024-04-19,4369.45,4261.3,4345.0,719002
EICHERMOT,4466.95,2024-04-22,4485.0,4370.4,4394.0,781218
EICHERMOT,4520.15,2024-04-23,4534.9,4445.0,4472.05,740619
EICHERMOT,4530.7,2024-04-24,4571.65,4514.8,4545.0,919636
EICHERMOT,4615.2,2024-04-25,4629.5,4486.0,4568.0,1260511
EICHERMOT,4601.0,2024-04-26,4632.85,4572.0,4591.0,364193
EICHERMOT,4571.85,2024-04-29,4603.55,4532.6,4589.0,465907
EICHERMOT,4597.4,2024-04-30,4689.95,4578.0,4578.0,663752
EICHERMOT,4602.4,2024-05-02,4634.1,4546.4,4598.0,908139
EICHERMOT,4599.25,2024-05-03,4655.6,4580.0,4623.0,562484
EICHERMOT,4599.0,2024-05-06,4668.8,4581.25,4613.0,716536
EICHERMOT,4622.4,2024-05-07,4655.0,4570.0,4605.0,505027
EICHERMOT,4600.1,2024-05-08,4634.0,4560.95,4585.0,613158
EICHERMOT,4568.05,2024-05-09,4708.0,4541.5,4580.0,980283
EICHERMOT,4657.85,2024-05-10,4689.05,4556.4,4590.0,471148
EICHERMOT,4657.45,2024-05-13,4733.8,4528.3,4679.0,1738770
EICHERMOT,4730.55,2024-05-14,4742.95,4651.1,4667.4,870035
EICHERMOT,4649.35,2024-05-15,4730.55,4598.1,4730.55,1082300
EICHERMOT,4681.75,2024-05-16,4697.95,4543.1,4650.0,845652
EICHERMOT,4693.9,2024-05-17,4700.0,4622.0,4660.0,287570
EICHERMOT,4684.4,2024-05-18,4717.9,4667.0,4717.9,23597
EICHERMOT,4672.95,2024-05-21,4728.85,4650.0,4650.0,500742
EICHERMOT,4695.45,2024-05-22,4707.65,4665.5,4673.0,201187
EICHERMOT,4852.85,2024-05-23,4867.85,4682.55,4696.65,922926
EICHERMOT,4880.95,2024-05-24,4908.0,4807.4,4822.5,545727
EICHERMOT,4793.3,2024-05-27,4907.0,4770.0,4861.05,655641
EICHERMOT,4770.95,2024-05-28,4825.5,4760.0,4793.3,333511
EICHERMOT,4745.4,2024-05-29,4808.85,4724.25,4746.0,548865
EICHERMOT,4742.95,2024-05-30,4770.0,4704.7,4709.75,431385
EICHERMOT,4733.45,2024-05-31,4790.0,4668.25,4742.2,1137018
EICHERMOT,4670.85,2024-06-03,4800.0,4640.0,4800.0,1070710
EICHERMOT,4495.4,2024-06-04,4706.85,4253.85,4679.9,920927
EICHERMOT,4579.0,2024-06-05,4647.45,4495.0,4539.1,468061
EICHERMOT,4719.75,2024-06-06,4727.0,4538.3,4579.0,748915
EICHERMOT,4762.0,2024-06-07,4769.0,4670.1,4700.0,419417
EICHERMOT,4782.75,2024-06-10,4800.0,4757.0,4769.6,301649
EICHERMOT,4758.65,2024-06-11,4811.95,4744.05,4810.0,733966
EICHERMOT,4850.65,2024-06-12,4873.45,4745.0,4765.0,523152
EICHERMOT,4801.5,2024-06-13,4889.6,4768.0,4886.95,840780
